cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	lineage	celltype
Germ.PGC	LRP10	6.050100533752585e-14	0.164699067271468	0.266	0.117	1.0755868728905344e-09	Germ	PGC
Germ.PGC	SNUPN	6.164595191229272e-14	0.2076727171297502	0.666	0.436	1.0959417330967401e-09	Germ	PGC
Germ.PGC	SLC5A5	6.167499079183895e-14	0.0726050689770953	0.119	0.029	1.0964579862973126e-09	Germ	PGC
Germ.PGC	TMEM128	6.361208281230389e-14	0.1792981961215816	0.603	0.373	1.1308956082371383e-09	Germ	PGC
Germ.PGC	DCAF7	6.393719147767946e-14	0.1810215145817806	0.666	0.447	1.1366753900901852e-09	Germ	PGC
Germ.PGC	OSTC	6.531531634005771e-14	0.2001891062846319	0.925	0.709	1.1611756938935455e-09	Germ	PGC
Germ.PGC	SWAP70	6.854135656797051e-14	0.144419304835175	0.547	0.318	1.2185282370653794e-09	Germ	PGC
Germ.PGC	WBP2	6.855885095696536e-14	0.1678133299532693	0.544	0.334	1.21883925231293e-09	Germ	PGC
Germ.PGC	ATG9B	6.946977188714414e-14	0.1210522747200147	0.175	0.058	1.2350336046096484e-09	Germ	PGC
Germ.PGC	EID2	7.292674446726323e-14	0.1548263068993491	0.219	0.087	1.2964916631390058e-09	Germ	PGC
Germ.PGC	AGPAT5	7.327257951487865e-14	0.2163676497232115	0.409	0.226	1.3026399186155127e-09	Germ	PGC
Germ.PGC	HNRNPD	8.010382758479491e-14	0.1895416689134299	0.838	0.65	1.424085846802484e-09	Germ	PGC
Germ.PGC	ZBTB8OS	8.012854800002348e-14	0.1668175675052087	0.509	0.299	1.424525326344417e-09	Germ	PGC
Germ.PGC	UTP14A	8.030859499703235e-14	0.1576238652125462	0.291	0.131	1.427726201857241e-09	Germ	PGC
Germ.PGC	ANKRD36B	8.356742476104413e-14	0.1498638981681318	0.306	0.141	1.4856616774018423e-09	Germ	PGC
Germ.PGC	DNLZ	8.408609421231537e-14	0.1858696396226359	0.341	0.167	1.4948825829065423e-09	Germ	PGC
Germ.PGC	XPC	8.537281821896512e-14	0.2014435971563509	0.725	0.496	1.517757962296762e-09	Germ	PGC
Germ.PGC	EMP3	8.55437813629907e-14	0.1756090460084895	0.272	0.119	1.5207973450712484e-09	Germ	PGC
Germ.PGC	HMG20B	8.641584621856959e-14	0.1841382965382916	0.469	0.271	1.5363009140737302e-09	Germ	PGC
Germ.PGC	TMC6	8.734311279059899e-14	0.0706528828157116	0.125	0.033	1.5527858591912683e-09	Germ	PGC
Germ.PGC	WDR66	8.830780206834862e-14	0.1147088934231046	0.338	0.157	1.5699361051711015e-09	Germ	PGC
Germ.PGC	FXYD5	9.005882036487435e-14	0.1735354836348193	0.434	0.234	1.601065708446736e-09	Germ	PGC
Germ.PGC	ACIN1	9.11421349162642e-14	0.1960878888910661	0.725	0.521	1.6203248745413446e-09	Germ	PGC
Germ.PGC	NOP58	9.147402558373012e-14	0.1725714410224366	0.903	0.736	1.626225226827554e-09	Germ	PGC
Germ.PGC	C15orf39	9.231520588748513e-14	0.1673544690285069	0.284	0.128	1.64117973026771e-09	Germ	PGC
Germ.PGC	FHOD1	9.340798043991092e-14	0.139308470480301	0.284	0.126	1.6606070762607364e-09	Germ	PGC
Germ.PGC	SRSF1	9.393427128374e-14	0.1701493583829212	0.809	0.6	1.6699634748823292e-09	Germ	PGC
Germ.PGC	ANKRD9	9.648752118171745e-14	0.1569140443501922	0.309	0.144	1.7153551515685723e-09	Germ	PGC
Germ.PGC	RTBDN	9.75960836574785e-14	0.1598405493209446	0.309	0.145	1.7350631752626522e-09	Germ	PGC
Germ.PGC	LSG1	9.944959198731207e-14	0.2166937306926717	0.628	0.414	1.7680148463504335e-09	Germ	PGC
Germ.PGC	NDUFS3	9.948631850078756e-14	0.1769166207390853	0.909	0.729	1.768667770307001e-09	Germ	PGC
Germ.PGC	PRMT1	1.0244378230361276e-13	0.2108525392933125	0.912	0.702	1.8212455617936278e-09	Germ	PGC
Germ.PGC	BICD1	1.026653780791365e-13	0.1841453978044659	0.359	0.183	1.8251850914908887e-09	Germ	PGC
Germ.PGC	AC074117.1	1.0430127884926468e-13	0.1059651306207875	0.181	0.062	1.8542681353822275e-09	Germ	PGC
Germ.PGC	TRIR	1.0455770525288629e-13	0.1665276174684569	0.959	0.817	1.8588268839858122e-09	Germ	PGC
Germ.PGC	TRMT10C	1.0931335805738673e-13	0.1870003850898184	0.784	0.573	1.943372879544221e-09	Germ	PGC
Germ.PGC	TMEM186	1.1006279748329733e-13	0.1749360211831799	0.359	0.184	1.9566964136580594e-09	Germ	PGC
Germ.PGC	MSTO1	1.1101781649667621e-13	0.1373442700114948	0.328	0.157	1.973674741677909e-09	Germ	PGC
Germ.PGC	UQCRHL	1.1223865627858876e-13	0.1904653509183483	0.447	0.25	1.995378831320751e-09	Germ	PGC
Germ.PGC	MSC-AS1	1.1251873359233158e-13	0.1037536653486474	0.156	0.049	2.00035804580447e-09	Germ	PGC
Germ.PGC	DVL2	1.1720000768729833e-13	0.1614715925851902	0.45	0.251	2.0835817366647902e-09	Germ	PGC
Germ.PGC	ATL3	1.329252571899751e-13	0.1900325112837365	0.603	0.383	2.363145222323377e-09	Germ	PGC
Germ.PGC	TXNDC9	1.3700431444399098e-13	0.1907079471337974	0.766	0.553	2.4356627021852713e-09	Germ	PGC
Germ.PGC	LPCAT3	1.4524583442088985e-13	0.1883974938886994	0.522	0.315	2.5821804443345796e-09	Germ	PGC
Germ.PGC	MRPS36	1.454741138543366e-13	0.2141789438063743	0.644	0.438	2.586238796102396e-09	Germ	PGC
Germ.PGC	TENT5C	1.6272125401915382e-13	0.1068719188930533	0.347	0.162	2.892858453952516e-09	Germ	PGC
Germ.PGC	SUMO1	1.6294521867831856e-13	0.1674623817891727	0.975	0.8	2.8968400976631475e-09	Germ	PGC
Germ.PGC	AKAP17A	1.693579732801628e-13	0.1798304927374781	0.456	0.257	3.0108460489747342e-09	Germ	PGC
Germ.PGC	ACOT7	1.6953314014627897e-13	0.180788640778552	0.759	0.529	3.0139601655205477e-09	Germ	PGC
Germ.PGC	FAM136A	1.7178620285629469e-13	0.1827025897583558	0.812	0.59	3.054015114379206e-09	Germ	PGC
Germ.PGC	AL589843.1	1.7315208402169709e-13	0.1114670603232607	0.159	0.051	3.078297749737731e-09	Germ	PGC
Germ.PGC	TWISTNB	1.740059089606132e-13	0.1518436089479935	0.597	0.371	3.093477049501781e-09	Germ	PGC
Germ.PGC	MPG	1.764025796568444e-13	0.1926599741424755	0.744	0.49	3.1360850611393797e-09	Germ	PGC
Germ.PGC	RAC1	1.804119312961365e-13	0.1793776603161849	0.966	0.827	3.207363314582715e-09	Germ	PGC
Germ.PGC	CXCL14	1.8182960288490946e-13	0.1878102991314791	0.234	0.096	3.2325666800879204e-09	Germ	PGC
Germ.PGC	GSS	1.8515098296672754e-13	0.1919005850460845	0.537	0.329	3.291614175182482e-09	Germ	PGC
Germ.PGC	C9orf78	1.914259052641284e-13	0.1939426316081631	0.928	0.697	3.4031697437856752e-09	Germ	PGC
Germ.PGC	CASTOR3	1.9144968308345542e-13	0.1335098649094733	0.172	0.059	3.4035924658576704e-09	Germ	PGC
Germ.PGC	PNKP	1.9152875903405061e-13	0.1936832802826589	0.516	0.311	3.404998278107351e-09	Germ	PGC
Germ.PGC	AMD1	1.9305605097196138e-13	0.1751451807820678	0.734	0.529	3.432150474179529e-09	Germ	PGC
Germ.PGC	MRPL1	2.017820398855448e-13	0.1781827251168268	0.534	0.326	3.5872811050852156e-09	Germ	PGC
Germ.PGC	AC009948.1	2.0185964483006501e-13	0.0942375258338849	0.134	0.038	3.5886607657888957e-09	Germ	PGC
Germ.PGC	EXD2	2.031924694555096e-13	0.1868590603501675	0.372	0.199	3.612355721980049e-09	Germ	PGC
Germ.PGC	NUTF2	2.176223366552445e-13	0.1465913568250536	0.928	0.763	3.868889901056936e-09	Germ	PGC
Germ.PGC	CCDC107	2.2034756735335761e-13	0.1907757044059366	0.772	0.529	3.917339052407991e-09	Germ	PGC
Germ.PGC	HADHA	2.231030740667169e-13	0.1607654194761549	0.881	0.68	3.9663264507580924e-09	Germ	PGC
Germ.PGC	TMEM150A	2.23532127708427e-13	0.1670144658001517	0.4	0.214	3.973954166400415e-09	Germ	PGC
Germ.PGC	DSCC1	2.3117506898313014e-13	0.2369640139650964	0.469	0.288	4.1098303763820875e-09	Germ	PGC
Germ.PGC	KANK2	2.464161655003319e-13	0.1548492086905847	0.269	0.12	4.3807865902649e-09	Germ	PGC
Germ.PGC	DAPK1	2.6167705684592776e-13	0.1857793567898866	0.45	0.252	4.6520947166069045e-09	Germ	PGC
Germ.PGC	C6orf132	2.636974474501301e-13	0.1574726895484787	0.312	0.149	4.688013220768413e-09	Germ	PGC
Germ.PGC	DVL3	2.7655948711008293e-13	0.2030510336654856	0.362	0.19	4.916674561843053e-09	Germ	PGC
Germ.PGC	CENPF	2.775409308185255e-13	0.2190296731574759	0.853	0.603	4.934122668091745e-09	Germ	PGC
Germ.PGC	PYGB	2.783828010765589e-13	0.1550798759990129	0.431	0.238	4.949089437539063e-09	Germ	PGC
Germ.PGC	RAD54L	2.848229539715763e-13	0.1724901707312926	0.241	0.104	5.063582475706683e-09	Germ	PGC
Germ.PGC	MIEN1	2.935417576211675e-13	0.1841856112196657	0.834	0.582	5.2185853669891165e-09	Germ	PGC
Germ.PGC	SLC5A6	3.069134602787532e-13	0.1703162892066256	0.459	0.267	5.456307496835674e-09	Germ	PGC
Germ.PGC	CCT8	3.137083989476685e-13	0.1369523116480651	0.994	0.902	5.57710791649165e-09	Germ	PGC
Germ.PGC	AC022730.4	3.1445031188222015e-13	0.1406763566059221	0.238	0.098	5.59029764464211e-09	Germ	PGC
Germ.PGC	SIAH1	3.1693054763820054e-13	0.182098989783219	0.806	0.583	5.634391275911929e-09	Germ	PGC
Germ.PGC	TMCO6	3.199032549927717e-13	0.1453710418834423	0.362	0.184	5.6872400672614945e-09	Germ	PGC
Germ.PGC	HSPD1	3.2904367967944133e-13	0.1167024300175862	0.988	0.925	5.849738537341107e-09	Germ	PGC
Germ.PGC	CCNG1	3.385122944927296e-13	0.2162704182629783	0.606	0.397	6.0180715714917465e-09	Germ	PGC
Germ.PGC	CASTOR1	3.408672366723871e-13	0.1410322690681241	0.216	0.084	6.059937733561696e-09	Germ	PGC
Germ.PGC	MRPS26	3.457706651864661e-13	0.1950900030280382	0.931	0.653	6.1471108856849945e-09	Germ	PGC
Germ.PGC	SSUH2	3.483915708321228e-13	0.1043780906851475	0.131	0.037	6.193705346253478e-09	Germ	PGC
Germ.PGC	C2CD4C	3.6277518167506586e-13	0.059640767017771	0.094	0.02	6.449417179819321e-09	Germ	PGC
Germ.PGC	MICU2	3.660677429024682e-13	0.1742553886708335	0.75	0.537	6.507952333320081e-09	Germ	PGC
Germ.PGC	PRX	3.676240776370755e-13	0.0675961282142919	0.119	0.031	6.535620852231928e-09	Germ	PGC
Germ.PGC	FAM118B	3.691195470830288e-13	0.17964216711747	0.55	0.335	6.562207308042086e-09	Germ	PGC
Germ.PGC	PCSK1N	3.7709474999721844e-13	0.1766845566047443	0.984	0.855	6.703990465450548e-09	Germ	PGC
Germ.PGC	GTF2E1	3.8740374691914853e-13	0.1833515774427815	0.416	0.228	6.8872638127286234e-09	Germ	PGC
Germ.PGC	POLR2C	4.075338243494588e-13	0.1725385720194544	0.778	0.541	7.2451363292846795e-09	Germ	PGC
Germ.PGC	CNOT7	4.077744521274833e-13	0.1785326334016086	0.887	0.705	7.249414209922398e-09	Germ	PGC
Germ.PGC	BRIX1	4.090530293894193e-13	0.1738848702019648	0.825	0.597	7.272144756485096e-09	Germ	PGC
Germ.PGC	TBC1D1	4.118517421216512e-13	0.1689153181464017	0.606	0.376	7.3219002714387155e-09	Germ	PGC
Germ.PGC	PSMD8	4.201973578370759e-13	0.1506041154243891	0.981	0.846	7.470268627627536e-09	Germ	PGC
Germ.PGC	AMT	4.2332957552955516e-13	0.0878561260504757	0.116	0.03	7.52595319376443e-09	Germ	PGC
Germ.PGC	SPRYD4	4.245707263933845e-13	0.1680710680567206	0.325	0.159	7.54801837382159e-09	Germ	PGC
Germ.PGC	SEC61A1	4.2689872055523283e-13	0.1602625081437149	0.619	0.401	7.589405454030931e-09	Germ	PGC
Germ.PGC	SMU1	4.331497626594352e-13	0.1596757320994779	0.741	0.506	7.700536480559441e-09	Germ	PGC
Germ.PGC	ITM2B	4.387320990645676e-13	0.1504193669663645	0.981	0.884	7.799779257169883e-09	Germ	PGC
Germ.PGC	RNASEH2C	4.4182109296785893e-13	0.1581721439263658	0.75	0.522	7.854695390782594e-09	Germ	PGC
Germ.PGC	PSMA3	4.462216481780867e-13	0.144860994579052	0.931	0.737	7.932928461310026e-09	Germ	PGC
Germ.PGC	AFAP1L1	4.547400535924549e-13	0.184193794067425	0.366	0.189	8.084368672766663e-09	Germ	PGC
Germ.PGC	ZNF397	4.640815571965678e-13	0.1673913743588971	0.603	0.384	8.250441923840582e-09	Germ	PGC
Germ.PGC	PXDC1	4.764206143381513e-13	0.1287193328543401	0.175	0.061	8.469805681703653e-09	Germ	PGC
Germ.PGC	UQCC2	4.831910397614078e-13	0.1899442707149816	0.863	0.65	8.590170304878305e-09	Germ	PGC
Germ.PGC	RERE	4.980815142350962e-13	0.1722684231847548	0.797	0.573	8.854893160071538e-09	Germ	PGC
Germ.PGC	SGCB	5.080077753657771e-13	0.1849923837044496	0.509	0.306	9.031362230452786e-09	Germ	PGC
Germ.PGC	CEP55	5.117368560483853e-13	0.1832187103818556	0.275	0.128	9.097657826828194e-09	Germ	PGC
Germ.PGC	PRPS2	5.59949265047427e-13	0.1771295792723531	0.491	0.29	9.954778034013158e-09	Germ	PGC
Germ.PGC	TBC1D7	5.658199241494304e-13	0.1789384729719428	0.753	0.527	1.0059146611528571e-08	Germ	PGC
Germ.PGC	CTNND1	5.819870510732775e-13	0.1480193275040922	0.491	0.283	1.0346565793980728e-08	Germ	PGC
Germ.PGC	BAG3	5.895918795374138e-13	0.1897489678423145	0.781	0.545	1.0481764434416145e-08	Germ	PGC
Germ.PGC	NGDN	6.111673807598591e-13	0.1841189457852394	0.766	0.55	1.0865333695148776e-08	Germ	PGC
Germ.PGC	ETNK2	6.133652831910704e-13	0.0986904044341523	0.3	0.135	1.090440800457085e-08	Germ	PGC
Germ.PGC	ZNF83	6.167115734051682e-13	0.16812160344783	0.366	0.195	1.0963898351997082e-08	Germ	PGC
Germ.PGC	SLC25A13	6.74024933940004e-13	0.1955422202097062	0.619	0.415	1.1982815275585392e-08	Germ	PGC
Germ.PGC	AC009779.2	6.805929029559595e-13	0.1116700168171371	0.175	0.062	1.2099580628751049e-08	Germ	PGC
Germ.PGC	SMPD4	6.882199230013092e-13	0.1399088889553699	0.559	0.349	1.2235173791117276e-08	Germ	PGC
Germ.PGC	MANBA	6.919857222751768e-13	0.1227654875779236	0.147	0.046	1.2302122170608092e-08	Germ	PGC
Germ.PGC	ATP5MG	6.940995899988776e-13	0.119428197699994	0.988	0.908	1.2339702511000046e-08	Germ	PGC
Germ.PGC	CTSC	6.944707882053634e-13	0.3028334215681771	0.369	0.21	1.2346301672714952e-08	Germ	PGC
Germ.PGC	ZNF74	6.997045039348391e-13	0.1062801832172034	0.131	0.038	1.243934667095357e-08	Germ	PGC
Germ.PGC	CTDNEP1	7.016723376302901e-13	0.1974915488204237	0.55	0.346	1.2474330818391298e-08	Germ	PGC
Germ.PGC	NDUFA6	7.025216171913672e-13	0.1495281747292092	0.981	0.833	1.2489429310428128e-08	Germ	PGC
Germ.PGC	JAGN1	7.232929992843144e-13	0.1919454982096393	0.647	0.436	1.2858702941276542e-08	Germ	PGC
Germ.PGC	NAA38	7.280131185012224e-13	0.1765939767288737	0.903	0.696	1.2942617220714733e-08	Germ	PGC
Germ.PGC	LGALSL	7.498568770134982e-13	0.1548322909846332	0.488	0.289	1.3330955559545969e-08	Germ	PGC
Germ.PGC	DAPK3	7.756842194100849e-13	0.1676347588101472	0.478	0.274	1.3790114052672489e-08	Germ	PGC
Germ.PGC	ZSCAN10	7.782106775351896e-13	0.0605191490692539	0.097	0.022	1.38350294252206e-08	Germ	PGC
Germ.PGC	CRYL1	8.17019656070488e-13	0.1857426729535258	0.309	0.154	1.4524975445621131e-08	Germ	PGC
Germ.PGC	SPTBN1	8.215807885749206e-13	0.1662172171978255	0.787	0.586	1.4606063259284937e-08	Germ	PGC
Germ.PGC	CSNK1A1	8.406564855883999e-13	0.1450318846162561	0.909	0.732	1.4945191000790577e-08	Germ	PGC
Germ.PGC	FUT10	8.587587093912546e-13	0.0793032951623625	0.134	0.039	1.526701233555772e-08	Germ	PGC
Germ.PGC	BCL7C	8.828774192874757e-13	0.1714056214846052	0.212	0.087	1.5695794760092745e-08	Germ	PGC
Germ.PGC	BCL7B	9.195391696849234e-13	0.1622468290776727	0.641	0.419	1.6347567358658568e-08	Germ	PGC
Germ.PGC	MGST2	9.72997288366906e-13	0.1694429222288946	0.391	0.211	1.7297945792586853e-08	Germ	PGC
Germ.PGC	SH3BP4	9.782016414730589e-13	0.0999285051155013	0.125	0.035	1.7390468782108043e-08	Germ	PGC
Germ.PGC	SEPT4	9.785434703915892e-13	0.1741275772326255	0.391	0.216	1.7396545816621673e-08	Germ	PGC
Germ.PGC	RSL24D1	9.882590967849985e-13	0.1604154787410581	0.947	0.771	1.7569270222643702e-08	Germ	PGC
Germ.PGC	ABCE1	9.938734760373738e-13	0.1826000889775081	0.906	0.687	1.766908265699243e-08	Germ	PGC
Germ.PGC	DTWD1	9.971246589594478e-13	0.1658014860063699	0.662	0.432	1.7726882186981063e-08	Germ	PGC
Germ.PGC	PAK1IP1	1.006698437569434e-12	0.1776365585293678	0.544	0.334	1.78970848231094e-08	Germ	PGC
Germ.PGC	TIMM50	1.0240963514281889e-12	0.1648792640840606	0.866	0.655	1.8206384935690342e-08	Germ	PGC
Germ.PGC	FAM124A	1.0716280878778144e-12	0.1044366678543725	0.15	0.048	1.9051404146291784e-08	Germ	PGC
Germ.PGC	PFDN1	1.1088957844423925e-12	0.1559953598127368	0.816	0.588	1.971394925581685e-08	Germ	PGC
Germ.PGC	COIL	1.1269695845796501e-12	0.1640924037511373	0.562	0.344	2.0035265274657023e-08	Germ	PGC
Germ.PGC	RNF5	1.158844355848974e-12	0.1886985813176516	0.631	0.411	2.0601934958283062e-08	Germ	PGC
Germ.PGC	GSTO2	1.1597887931295018e-12	0.1620209724727151	0.491	0.289	2.0618725164256284e-08	Germ	PGC
Germ.PGC	SOCS2	1.1989662930543013e-12	0.16463923061891	0.369	0.2	2.1315222757919368e-08	Germ	PGC
Germ.PGC	SEC23B	1.2081065579486673e-12	0.1693606844111426	0.637	0.433	2.14777183872114e-08	Germ	PGC
Germ.PGC	NEK3	1.2319256680687262e-12	0.1574227770264983	0.647	0.422	2.1901174526925814e-08	Germ	PGC
Germ.PGC	ANKZF1	1.247400981671019e-12	0.1621232384875142	0.331	0.169	2.2176294652147376e-08	Germ	PGC
Germ.PGC	POLE3	1.3026056060925006e-12	0.1855003240254094	0.884	0.694	2.3157722465112477e-08	Germ	PGC
Germ.PGC	UQCC3	1.334802019823468e-12	0.1763158847114723	0.725	0.491	2.3730110308421614e-08	Germ	PGC
Germ.PGC	XRN2	1.3365197850116058e-12	0.1902110677037989	0.925	0.729	2.3760648737936328e-08	Germ	PGC
Germ.PGC	MCM5	1.3688289355280137e-12	0.1720271088881595	0.809	0.622	2.4335040815817026e-08	Germ	PGC
Germ.PGC	ECE1	1.3946211236853085e-12	0.1324619380296851	0.312	0.153	2.479357433687741e-08	Germ	PGC
Germ.PGC	ASCL2	1.3958296267422222e-12	0.149198642231543	0.275	0.125	2.4815059104223225e-08	Germ	PGC
Germ.PGC	DAG1	1.4164917899299373e-12	0.1438807685577746	0.434	0.244	2.5182391041374425e-08	Germ	PGC
Germ.PGC	SLC9A3R1	1.4438168546811997e-12	0.1478094779820958	0.694	0.452	2.5668176042522366e-08	Germ	PGC
Germ.PGC	NME1	1.4451728443840622e-12	0.1876049611456258	0.622	0.396	2.5692282827459862e-08	Germ	PGC
Germ.PGC	UBFD1	1.4600382985160117e-12	0.1839295753055161	0.566	0.367	2.5956560871017652e-08	Germ	PGC
Germ.PGC	NAXD	1.5027229264408096e-12	0.1628843849398518	0.5	0.308	2.6715408186264718e-08	Germ	PGC
Germ.PGC	SPC25	1.5274268021802682e-12	0.2316559837501376	0.4	0.235	2.7154593689160812e-08	Germ	PGC
Germ.PGC	DHCR24	1.5993859655477534e-12	0.1594381191912267	0.55	0.339	2.8433883695507962e-08	Germ	PGC
Germ.PGC	FTO	1.6099391383224134e-12	0.1209783520397576	0.225	0.092	2.8621498001095867e-08	Germ	PGC
Germ.PGC	MRM3	1.6938316800048862e-12	0.1921902099759779	0.55	0.358	3.011293960712687e-08	Germ	PGC
Germ.PGC	NRCAM	1.7008619352422864e-12	0.1537350622934599	0.484	0.283	3.0237923484737376e-08	Germ	PGC
Germ.PGC	LGMN	1.712930401922642e-12	0.1855265012561873	0.459	0.274	3.0452476685380726e-08	Germ	PGC
Germ.PGC	PITPNA-AS1	1.7556364416595104e-12	0.1886380490993521	0.647	0.443	3.121170465982277e-08	Germ	PGC
Germ.PGC	SDHC	1.7875181154111644e-12	0.1517378167741543	0.853	0.665	3.1778497055779685e-08	Germ	PGC
Germ.PGC	SORD	1.8066567453418245e-12	0.0920540043876283	0.212	0.083	3.211874361868695e-08	Germ	PGC
Germ.PGC	RNF126	1.8170027371285093e-12	0.1609143303536503	0.609	0.389	3.230267466067064e-08	Germ	PGC
Germ.PGC	COPA	1.820509690721259e-12	0.1646342176939608	0.625	0.424	3.2365021281642554e-08	Germ	PGC
Germ.PGC	ZFAND2B	1.8691488437806545e-12	0.138002239042024	0.519	0.304	3.322972814473247e-08	Germ	PGC
Germ.PGC	SLC37A4	1.9184474760771224e-12	0.1645218162462762	0.406	0.221	3.4106159229699085e-08	Germ	PGC
Germ.PGC	KCTD15	1.973267410132384e-12	0.0793352481364579	0.128	0.037	3.5080748017333524e-08	Germ	PGC
Germ.PGC	FAF2	2.0610752268108527e-12	0.1764347247421457	0.675	0.462	3.664179538224333e-08	Germ	PGC
Germ.PGC	SLC35B4	2.095029624038826e-12	0.1973855288051752	0.578	0.382	3.7245436656162245e-08	Germ	PGC
Germ.PGC	GPRC5B	2.1190445139040163e-12	0.1199382652248952	0.172	0.061	3.76723733681856e-08	Germ	PGC
Germ.PGC	EIF4EBP2	2.16347757067252e-12	0.1732657583676641	0.659	0.449	3.846230425141606e-08	Germ	PGC
Germ.PGC	LAMP1	2.1903789094511427e-12	0.1637820227808084	0.894	0.73	3.894055625222241e-08	Germ	PGC
Germ.PGC	MAP3K13	2.2070439364882177e-12	0.1448100409514393	0.519	0.315	3.9236827102887534e-08	Germ	PGC
Germ.PGC	PBX2	2.2279619691453098e-12	0.1837683166812995	0.319	0.16	3.9608707887465334e-08	Germ	PGC
Germ.PGC	ICE1	2.2602092283545547e-12	0.1521047625443823	0.662	0.44	4.018199966168728e-08	Germ	PGC
Germ.PGC	KIAA1958	2.3225938369803996e-12	0.1723196777908059	0.531	0.329	4.1291073233837556e-08	Germ	PGC
Germ.PGC	SLC44A1	2.3705294954949625e-12	0.1385499105536581	0.338	0.169	4.214327337090944e-08	Germ	PGC
Germ.PGC	TTC19	2.3937491040674925e-12	0.1760428937689676	0.556	0.354	4.255607157211188e-08	Germ	PGC
Germ.PGC	SMYD4	2.6420560317473893e-12	0.1568600924747593	0.4	0.222	4.6970472132405095e-08	Germ	PGC
Germ.PGC	C5orf51	2.666141720970368e-12	0.1814082574478768	0.522	0.325	4.73986675154112e-08	Germ	PGC
Germ.PGC	THAP11	2.6726132223481055e-12	0.1774768925114418	0.616	0.405	4.751371786690462e-08	Germ	PGC
Germ.PGC	TRAPPC2L	2.7410491406934958e-12	0.1775186600709506	0.944	0.762	4.873037162324896e-08	Germ	PGC
Germ.PGC	TMED4	2.7806079918262288e-12	0.1785553565650063	0.766	0.567	4.943364887868671e-08	Germ	PGC
Germ.PGC	PRRT3	2.790705914367204e-12	0.1186465021074605	0.2	0.078	4.961316974562016e-08	Germ	PGC
Germ.PGC	CBX2	2.791702885396896e-12	0.1551361088911594	0.428	0.243	4.9630893896586014e-08	Germ	PGC
Germ.PGC	TMEM101	2.822811770631692e-12	0.178856568124065	0.691	0.485	5.0183947658290224e-08	Germ	PGC
Germ.PGC	SNHG8	2.8550620032436503e-12	0.2129970236915154	0.581	0.383	5.0757292293665624e-08	Germ	PGC
Germ.PGC	DMAC2	2.9188516072929578e-12	0.1731304586681838	0.466	0.279	5.1891343874454214e-08	Germ	PGC
Germ.PGC	DHFR	2.9451127478924865e-12	0.2188869026195193	0.562	0.388	5.235821443203262e-08	Germ	PGC
Germ.PGC	RUVBL1	3.055835106178568e-12	0.1737548205574239	0.9	0.646	5.432663651764258e-08	Germ	PGC
Germ.PGC	KIF16B	3.1396118844565962e-12	0.1618157412270996	0.394	0.217	5.5816020081869375e-08	Germ	PGC
Germ.PGC	QSER1	3.2139108372482298e-12	0.1522646681796409	0.438	0.25	5.7136906864599035e-08	Germ	PGC
Germ.PGC	LYPD3	3.22544186888952e-12	0.0990656956506678	0.128	0.038	5.734190554511789e-08	Germ	PGC
Germ.PGC	NUAK2	3.249940164964864e-12	0.1132718259385676	0.125	0.037	5.777743625274536e-08	Germ	PGC
Germ.PGC	MVB12A	3.325941097226687e-12	0.1711831134622556	0.503	0.311	5.912858082649604e-08	Germ	PGC
Germ.PGC	TRPV3	3.4590151952823414e-12	0.0707722977598053	0.091	0.021	6.149437214172946e-08	Germ	PGC
Germ.PGC	AP5S1	3.499126767957717e-12	0.1604011930008512	0.388	0.21	6.220747568075229e-08	Germ	PGC
Germ.PGC	EI24	3.531782898285534e-12	0.1717432813113595	0.834	0.625	6.278803636572023e-08	Germ	PGC
Germ.PGC	TAF1B	3.574024086770055e-12	0.1513483892003755	0.669	0.444	6.353900021459803e-08	Germ	PGC
Germ.PGC	PDGFB	3.6194238675248073e-12	0.1044172010120114	0.1	0.025	6.434611751685602e-08	Germ	PGC
Germ.PGC	SCAMP4	3.936056140908631e-12	0.1919133842938347	0.541	0.346	6.997520607307366e-08	Germ	PGC
Germ.PGC	LMNB1	3.9898144850455416e-12	0.1678640339630678	0.484	0.296	7.093092191513964e-08	Germ	PGC
Germ.PGC	ZFP37	4.000809649089655e-12	0.134090125977517	0.175	0.065	7.112639394151589e-08	Germ	PGC
Germ.PGC	DDIT4-AS1	4.110925262755051e-12	0.0850542715180528	0.094	0.022	7.30840293212593e-08	Germ	PGC
Germ.PGC	PHAX	4.208662908310126e-12	0.181469148089459	0.856	0.643	7.482160918393743e-08	Germ	PGC
Germ.PGC	HYPK	4.310831823760775e-12	0.1417576162547655	0.284	0.136	7.663796816281907e-08	Germ	PGC
Germ.PGC	SNN	4.4032085024577924e-12	0.1026536742596762	0.156	0.053	7.828024075669464e-08	Germ	PGC
Germ.PGC	OCIAD1	4.5014918759724105e-12	0.1541411248270681	0.9	0.695	8.002752257103751e-08	Germ	PGC
Germ.PGC	VWA8	4.610244775463913e-12	0.1801261899450888	0.325	0.169	8.196093161819743e-08	Germ	PGC
Germ.PGC	GPR39	4.813528936404771e-12	0.1176224920921409	0.153	0.051	8.557491743140403e-08	Germ	PGC
Germ.PGC	SNX8	4.9182930240099344e-12	0.1790732766575314	0.522	0.327	8.743741338084861e-08	Germ	PGC
Germ.PGC	AKT2	4.976039102011529e-12	0.1559698009469064	0.416	0.238	8.846402315556097e-08	Germ	PGC
