cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	lineage	celltype
Somatic.Oi	CNN3	2.4001394896946862e-104	0.2661407766883847	0.769	0.642	5.786496295704918e-100	Somatic	Oi
Somatic.Oi	ROR2	7.766482189638847e-101	0.2373494027126572	0.136	0.037	1.8724211911000293e-96	Somatic	Oi
Somatic.Oi	CYBRD1	8.176052208017237e-101	0.2959384074108881	0.239	0.105	1.971164426830876e-96	Somatic	Oi
Somatic.Oi	PMP22	3.594591069759519e-100	0.3132040397777855	0.606	0.447	8.666199610083224e-96	Somatic	Oi
Somatic.Oi	LHFPL2	4.4788852271101727e-100	0.2992578855380546	0.243	0.11	1.0798144394039916e-95	Somatic	Oi
Somatic.Oi	KCNMB2	3.4849300103748564e-99	0.2399047396481777	0.14	0.041	8.401817762012742e-95	Somatic	Oi
Somatic.Oi	BAMBI	8.647464104832412e-99	0.3392568583275398	0.563	0.42	2.0848171210340462e-94	Somatic	Oi
Somatic.Oi	SMARCA2	2.9649430675891505e-98	0.3095610593097356	0.579	0.439	7.148181241650684e-94	Somatic	Oi
Somatic.Oi	DHRS2	1.5406481742472062e-97	0.2718818151050662	0.161	0.055	3.7143486832925887e-93	Somatic	Oi
Somatic.Oi	FGFR4	2.7759533968166503e-97	0.2844109237319884	0.226	0.097	6.692546044385261e-93	Somatic	Oi
Somatic.Oi	AL133415.1	3.500274530809983e-97	0.3745493411177468	0.315	0.187	8.438811866329788e-93	Somatic	Oi
Somatic.Oi	ZIM2	5.715175807710457e-97	0.3280268230804562	0.368	0.223	1.377871735480914e-92	Somatic	Oi
Somatic.Oi	MARVELD1	1.883456292734782e-95	0.3113523480745345	0.403	0.256	4.5408247761542855e-91	Somatic	Oi
Somatic.Oi	EHBP1	2.2647525256092358e-95	0.311317811098935	0.359	0.215	5.460091863991306e-91	Somatic	Oi
Somatic.Oi	ZFP36L2	3.7812887977957863e-94	0.2702900835797985	0.724	0.586	9.11630916260586e-90	Somatic	Oi
Somatic.Oi	ST3GAL4	6.319537609361343e-94	0.2950994007576392	0.51	0.349	1.5235773222409264e-89	Somatic	Oi
Somatic.Oi	ELK1	9.751721917477485e-94	0.2875981009234234	0.697	0.577	2.351042637084647e-89	Somatic	Oi
Somatic.Oi	TBX2	1.278596681151797e-93	0.302002682574334	0.349	0.178	3.082568738588867e-89	Somatic	Oi
Somatic.Oi	C20orf27	1.4247312133458094e-93	0.3139463925063239	0.407	0.265	3.434884482255412e-89	Somatic	Oi
Somatic.Oi	F10	1.7371000219980413e-92	0.2763898507557172	0.237	0.098	4.187974443035078e-88	Somatic	Oi
Somatic.Oi	ITGA11	2.579747276493929e-92	0.2559422062608741	0.164	0.052	6.219512708899213e-88	Somatic	Oi
Somatic.Oi	RAB34	2.587991650091564e-92	0.2533303104235347	0.696	0.543	6.239389069205751e-88	Somatic	Oi
Somatic.Oi	TXNDC5	4.515077114591665e-92	0.2850654572243472	0.213	0.101	1.0885399415569049e-87	Somatic	Oi
Somatic.Oi	RARRES1	6.026257118510747e-92	0.2708503788629216	0.159	0.048	1.4528703287017562e-87	Somatic	Oi
Somatic.Oi	ART5	8.875430501337428e-91	0.2017064951735848	0.104	0.025	2.139777539567441e-86	Somatic	Oi
Somatic.Oi	IDH2	2.6526660399780463e-90	0.295648746094042	0.454	0.302	6.395312555783072e-86	Somatic	Oi
Somatic.Oi	NRK	4.994114838841803e-90	0.3081605482094099	0.524	0.34	1.2040311464963702e-85	Somatic	Oi
Somatic.Oi	CLCN5	5.967386485382775e-90	0.3019684721095009	0.577	0.437	1.4386772077609333e-85	Somatic	Oi
Somatic.Oi	PRCP	2.3788011088007665e-89	0.2858067899624905	0.535	0.39	5.735051593207767e-85	Somatic	Oi
Somatic.Oi	FKBP9	2.747211968084926e-89	0.3066767826217744	0.424	0.284	6.623253333855948e-85	Somatic	Oi
Somatic.Oi	DACT3	5.894158216789711e-89	0.2577943016111206	0.185	0.076	1.4210226044858314e-84	Somatic	Oi
Somatic.Oi	PDGFRL	2.929960206177421e-88	0.2884645427880189	0.202	0.092	7.063841061073147e-84	Somatic	Oi
Somatic.Oi	TSPAN4	3.436792716566644e-88	0.2997914958608428	0.378	0.235	8.285763560370521e-84	Somatic	Oi
Somatic.Oi	CAMK4	1.0836966656756289e-87	0.2617676408488028	0.175	0.071	2.612684291277373e-83	Somatic	Oi
Somatic.Oi	FBN2	1.1369175040247422e-87	0.2856860654414767	0.271	0.13	2.740994410453251e-83	Somatic	Oi
Somatic.Oi	RCBTB2	4.060666814587019e-87	0.2955673470624966	0.427	0.286	9.789861623287844e-83	Somatic	Oi
Somatic.Oi	CAPG	3.9017366952469695e-86	0.2976184033006516	0.29	0.162	9.406696998570917e-82	Somatic	Oi
Somatic.Oi	ASPN	6.1357159250168456e-86	0.2212445064126412	0.102	0.022	1.4792597523623114e-81	Somatic	Oi
Somatic.Oi	PDLIM7	1.2149341745096424e-85	0.2894078386090343	0.49	0.342	2.929084801325297e-81	Somatic	Oi
Somatic.Oi	CHCHD10	1.43503607182307e-85	0.2464240950709222	0.757	0.643	3.4597284655582393e-81	Somatic	Oi
Somatic.Oi	SORBS3	1.9728684906348223e-85	0.2861824341178957	0.483	0.337	4.7563886440714935e-81	Somatic	Oi
Somatic.Oi	RGL1	1.7690559791914647e-84	0.2907779583761652	0.276	0.151	4.265017060232702e-80	Somatic	Oi
Somatic.Oi	TWSG1	4.9185121891390135e-84	0.2974940913558901	0.451	0.317	1.1858041036795243e-79	Somatic	Oi
Somatic.Oi	SLC22A3	4.9523779503286725e-84	0.2371646212879612	0.143	0.051	1.1939688000447394e-79	Somatic	Oi
Somatic.Oi	CCDC80	8.976285879197385e-84	0.3003872221823026	0.386	0.239	2.1640927626156977e-79	Somatic	Oi
Somatic.Oi	GALNT11	2.334030458163068e-83	0.2729864347850892	0.249	0.131	5.627114031585339e-79	Somatic	Oi
Somatic.Oi	PPP1R14A	3.171064361745285e-83	0.2419350930980752	0.634	0.449	7.645119069731706e-79	Somatic	Oi
Somatic.Oi	RND3	4.986683855462709e-83	0.3044887632400486	0.402	0.255	1.2022396107135049e-78	Somatic	Oi
Somatic.Oi	SVIL	9.351166920681448e-83	0.2927968257740135	0.502	0.36	2.2544728329070905e-78	Somatic	Oi
Somatic.Oi	HVCN1	1.1791310057760872e-82	0.2267257101085118	0.147	0.053	2.842766941825569e-78	Somatic	Oi
Somatic.Oi	ANP32B	2.2188497241136184e-82	0.2011124918047124	0.873	0.805	5.349424799865523e-78	Somatic	Oi
Somatic.Oi	ANKRD35	3.125194700511796e-82	0.2050229492390968	0.117	0.034	7.534531903463889e-78	Somatic	Oi
Somatic.Oi	NAALAD2	9.168236686388703e-82	0.2901655443008685	0.346	0.214	2.210370182721452e-77	Somatic	Oi
Somatic.Oi	ABCA10	1.0393866989386232e-81	0.27497959774228	0.186	0.072	2.5058573924711263e-77	Somatic	Oi
Somatic.Oi	GAS7	1.4147716768652072e-81	0.246126096193215	0.181	0.071	3.4108730357543287e-77	Somatic	Oi
Somatic.Oi	RARG	1.9089958448194942e-81	0.2213143718270721	0.132	0.046	4.602398082275319e-77	Somatic	Oi
Somatic.Oi	TYRO3	6.15951584076769e-81	0.2726873355095893	0.576	0.44	1.4849976740506823e-76	Somatic	Oi
Somatic.Oi	PEAR1	3.169857170227869e-80	0.2444151023813269	0.185	0.073	7.642208651702368e-76	Somatic	Oi
Somatic.Oi	NR2F1	8.451951520877333e-80	0.2775764913989527	0.182	0.077	2.0376809921683163e-75	Somatic	Oi
Somatic.Oi	ITGA9	3.425653175288566e-79	0.2325226747738857	0.158	0.058	8.258907240303204e-75	Somatic	Oi
Somatic.Oi	NFIX	3.607571564515631e-79	0.2857171008136775	0.369	0.223	8.697494284890734e-75	Somatic	Oi
Somatic.Oi	TENM4	4.255029283852429e-79	0.2756682948419341	0.271	0.146	1.025845010043982e-74	Somatic	Oi
Somatic.Oi	SYNE1	6.079648095799758e-79	0.283687759493802	0.383	0.242	1.4657423594163637e-74	Somatic	Oi
Somatic.Oi	TTYH2	6.482161067317892e-79	0.2607970192383393	0.235	0.112	1.5627842117196705e-74	Somatic	Oi
Somatic.Oi	LY6H	7.649652601386106e-79	0.318560799509157	0.353	0.218	1.844254745668176e-74	Somatic	Oi
Somatic.Oi	PARVA	5.4342101609572535e-77	0.2837546052618234	0.434	0.305	1.3101337277051845e-72	Somatic	Oi
Somatic.Oi	HBB	1.6943613724175506e-76	0.2794984798678395	0.126	0.041	4.084935832761473e-72	Somatic	Oi
Somatic.Oi	NME4	2.5289680533088694e-76	0.2230634659509154	0.813	0.735	6.097089079722356e-72	Somatic	Oi
Somatic.Oi	ABCA9	1.0922936066438485e-75	0.2028628776849291	0.107	0.031	2.6334106562576547e-71	Somatic	Oi
Somatic.Oi	NRP1	1.130487712458242e-75	0.2819345075368566	0.258	0.138	2.725492825965576e-71	Somatic	Oi
Somatic.Oi	RFTN2	1.6941603491119574e-75	0.2179096897049099	0.131	0.044	4.0844511856740176e-71	Somatic	Oi
Somatic.Oi	INAFM1	5.681849344514381e-75	0.2659217015089373	0.224	0.118	1.369837058468972e-70	Somatic	Oi
Somatic.Oi	P3H3	7.711129113033294e-75	0.254926753023253	0.232	0.122	1.8590761178611967e-70	Somatic	Oi
Somatic.Oi	PCSK2	2.987433573803258e-74	0.2402343428193473	0.158	0.056	7.202403603082275e-70	Somatic	Oi
Somatic.Oi	TNFRSF1A	4.59188715208296e-74	0.2709098870558758	0.449	0.313	1.107058073495681e-69	Somatic	Oi
Somatic.Oi	PACSIN3	5.7312711494355526e-74	0.2135615824459807	0.146	0.056	1.3817521614174174e-69	Somatic	Oi
Somatic.Oi	AIF1	6.455544699308439e-74	0.2359678655139082	0.132	0.047	1.5563672715562715e-69	Somatic	Oi
Somatic.Oi	PTPRM	2.635323980104045e-73	0.2263193791508066	0.154	0.063	6.353502583632844e-69	Somatic	Oi
Somatic.Oi	PDE7B	2.707668600900456e-73	0.2656551424931108	0.239	0.123	6.527918229910909e-69	Somatic	Oi
Somatic.Oi	CPQ	6.029792753794137e-73	0.2723600079937497	0.347	0.22	1.4537227350122284e-68	Somatic	Oi
Somatic.Oi	KDELR3	2.1962145977754812e-72	0.240964958115816	0.175	0.082	5.2948537737769085e-68	Somatic	Oi
Somatic.Oi	RBFOX2	7.401920582553519e-72	0.2469793961497167	0.625	0.502	1.784529033247828e-67	Somatic	Oi
Somatic.Oi	P4HB	9.222455297256354e-72	0.2205111116505713	0.787	0.707	2.2234417476155343e-67	Somatic	Oi
Somatic.Oi	EPS8	1.6340844129062452e-70	0.3027028914190171	0.343	0.231	3.9396141110756674e-66	Somatic	Oi
Somatic.Oi	SRM	2.196269612187461e-70	0.2607309969426423	0.584	0.47	5.29498640802275e-66	Somatic	Oi
Somatic.Oi	TMEM18	3.286122055158169e-70	0.2506572920499703	0.609	0.493	7.922511662780829e-66	Somatic	Oi
Somatic.Oi	TCF7L1	3.474882041579554e-70	0.2501576497301866	0.251	0.138	8.377593114044147e-66	Somatic	Oi
Somatic.Oi	UFM1	3.153735502293184e-69	0.255260102579113	0.544	0.424	7.603340922478637e-65	Somatic	Oi
Somatic.Oi	PLPP3	1.1266048546466222e-68	0.2879926163427168	0.43	0.309	2.716131644067541e-64	Somatic	Oi
Somatic.Oi	ARL1	1.3412592637875348e-68	0.2553038767985337	0.553	0.44	3.233641959065368e-64	Somatic	Oi
Somatic.Oi	TBX3	2.526186925741673e-68	0.2699654130965489	0.253	0.151	6.0903840592706e-64	Somatic	Oi
Somatic.Oi	LRRC17	4.808423648030504e-68	0.2702394321054766	0.505	0.375	1.159262857303674e-63	Somatic	Oi
Somatic.Oi	DDR2	7.221396764099546e-68	0.2672067064838666	0.381	0.261	1.7410065458567595e-63	Somatic	Oi
Somatic.Oi	EPB41L4A-AS1	2.428706286790308e-67	0.2208878187545737	0.718	0.615	5.855367986822753e-63	Somatic	Oi
Somatic.Oi	CPXM1	8.047649284898813e-67	0.2305257551693991	0.69	0.578	1.9402077660962549e-62	Somatic	Oi
Somatic.Oi	C1QTNF6	1.2301203640099948e-66	0.2528892342962096	0.252	0.147	2.9656971855916964e-62	Somatic	Oi
Somatic.Oi	EFS	2.4474977935461385e-66	0.2187774200823989	0.176	0.08	5.9006724304603855e-62	Somatic	Oi
Somatic.Oi	JAK1	3.266517116191787e-66	0.2587108580466227	0.527	0.413	7.87524611542678e-62	Somatic	Oi
Somatic.Oi	CCNB1IP1	3.9307001577673473e-66	0.247456970262781	0.567	0.448	9.476525010361296e-62	Somatic	Oi
Somatic.Oi	PPIC	3.945823284239917e-66	0.2193818517059577	0.139	0.059	9.512985355974016e-62	Somatic	Oi
Somatic.Oi	ESD	3.209653110728196e-64	0.2038971955979915	0.773	0.686	7.738152684654609e-60	Somatic	Oi
Somatic.Oi	TMED3	4.427776736307777e-64	0.2586355116039709	0.454	0.34	1.067492693356442e-59	Somatic	Oi
Somatic.Oi	SRD5A3	8.248740037753553e-64	0.2232177806142009	0.199	0.103	1.988688735702004e-59	Somatic	Oi
Somatic.Oi	PTH1R	1.356412841923677e-63	0.212294312777216	0.152	0.065	3.270175720593793e-59	Somatic	Oi
Somatic.Oi	PTEN	1.5233341317331242e-63	0.2622913471592246	0.377	0.265	3.672606258195389e-59	Somatic	Oi
Somatic.Oi	ATP8A2	2.9867460569851023e-63	0.2071383691771636	0.139	0.061	7.200746068785383e-59	Somatic	Oi
Somatic.Oi	CD302	3.743105009651482e-63	0.2332773752689954	0.187	0.088	9.024251867768757e-59	Somatic	Oi
Somatic.Oi	TBX2-AS1	5.235953615882706e-63	0.2263095774067865	0.188	0.092	1.2623360572531617e-58	Somatic	Oi
Somatic.Oi	RBM3	6.870131195081324e-63	0.2020967937766078	0.806	0.734	1.6563199298221562e-58	Somatic	Oi
Somatic.Oi	FBLIM1	9.241978903357996e-63	0.2416135015559594	0.297	0.169	2.22814869381058e-58	Somatic	Oi
Somatic.Oi	KCNQ1OT1	1.1393377632091031e-62	0.241924167728851	0.643	0.53	2.7468294133208272e-58	Somatic	Oi
Somatic.Oi	TMEM176A	2.2097730339453287e-62	0.2619021555414493	0.363	0.236	5.327541807538793e-58	Somatic	Oi
Somatic.Oi	FIBIN	9.837702660138739e-62	0.2061951064251213	0.131	0.046	2.371771734332849e-57	Somatic	Oi
Somatic.Oi	STON1	2.0214129442340885e-61	0.2183528349731518	0.159	0.076	4.873424467253964e-57	Somatic	Oi
Somatic.Oi	TMEM263	3.838538922821379e-61	0.2472196962416504	0.514	0.404	9.254333489030065e-57	Somatic	Oi
Somatic.Oi	CORO2B	5.1399314440773706e-61	0.2095696829576183	0.154	0.07	1.2391860718526134e-56	Somatic	Oi
Somatic.Oi	MYC	9.587522620449199e-61	0.2573551554686828	0.479	0.355	2.3114558285640975e-56	Somatic	Oi
Somatic.Oi	INPP4B	1.2112414959126853e-60	0.2334310797235841	0.211	0.114	2.9201821224958934e-56	Somatic	Oi
Somatic.Oi	SEC31A	2.0056617023280827e-60	0.221239650931293	0.704	0.618	4.8354497981427735e-56	Somatic	Oi
Somatic.Oi	PIK3R1	6.693134252995028e-60	0.2620415387013036	0.354	0.246	1.6136477370545713e-55	Somatic	Oi
Somatic.Oi	ETS2	7.529892942842632e-60	0.2469782732921168	0.236	0.133	1.81538188958993e-55	Somatic	Oi
Somatic.Oi	OSR2	1.2894468419870766e-59	0.2268844018008263	0.253	0.125	3.1087273913466426e-55	Somatic	Oi
Somatic.Oi	MAST4	8.654265843887005e-59	0.2414877608786514	0.249	0.15	2.0864569523027178e-54	Somatic	Oi
Somatic.Oi	SEPT10	8.263019420242589e-58	0.2387114409557907	0.424	0.307	1.9921313520262854e-53	Somatic	Oi
Somatic.Oi	ADAMTS9-AS2	2.582516522131275e-57	0.201831119497637	0.132	0.059	6.226189083206291e-53	Somatic	Oi
Somatic.Oi	C1QTNF4	4.0866409778443035e-57	0.2402981710468468	0.538	0.432	9.85248273348483e-53	Somatic	Oi
Somatic.Oi	ZEB1	5.239987373415156e-57	0.2439707135152463	0.227	0.138	1.26330855585666e-52	Somatic	Oi
Somatic.Oi	GOLIM4	1.6030774653230204e-56	0.2409549930725204	0.312	0.207	3.86485946114727e-52	Somatic	Oi
Somatic.Oi	SERPING1	2.843650657820512e-56	0.2080017005838377	0.65	0.527	6.855757370939472e-52	Somatic	Oi
Somatic.Oi	GALNT10	5.371390387987605e-56	0.2328799671481541	0.244	0.141	1.2949885086399317e-51	Somatic	Oi
Somatic.Oi	PHYHD1	1.626723856909798e-55	0.2340848870746619	0.322	0.214	3.9218685466238323e-51	Somatic	Oi
Somatic.Oi	TNFRSF10D	2.320527047727136e-55	0.2314225757190178	0.175	0.093	5.594558659365352e-51	Somatic	Oi
Somatic.Oi	EGFLAM	2.3395895036890078e-55	0.2138138568238057	0.229	0.113	5.64051633444383e-51	Somatic	Oi
Somatic.Oi	DCHS1	3.5288487147550634e-55	0.2385194041049878	0.374	0.263	8.507701366402986e-51	Somatic	Oi
Somatic.Oi	SPRED1	3.617431903433015e-55	0.2430297157624699	0.311	0.211	8.721266575986657e-51	Somatic	Oi
Somatic.Oi	ENOX1	5.066451244280437e-55	0.2138656658660525	0.191	0.102	1.221470730483571e-50	Somatic	Oi
Somatic.Oi	RRBP1	6.558372168255431e-55	0.217262016304663	0.672	0.583	1.581157946044702e-50	Somatic	Oi
Somatic.Oi	CDC42EP1	1.1492299845360103e-54	0.2325278146057782	0.388	0.268	2.770678569717868e-50	Somatic	Oi
Somatic.Oi	SESN3	1.1973102135256047e-54	0.2345910940783609	0.552	0.45	2.88659519378888e-50	Somatic	Oi
Somatic.Oi	SDC2	1.2108647783442652e-54	0.2535746446102326	0.398	0.292	2.9192738941101895e-50	Somatic	Oi
Somatic.Oi	MAGI3	1.2971776429426404e-54	0.221932464063353	0.196	0.111	3.1273655793704124e-50	Somatic	Oi
Somatic.Oi	PTDSS1	1.3564547247447294e-54	0.2411436420239969	0.381	0.278	3.270276695887068e-50	Somatic	Oi
Somatic.Oi	TRIP10	1.7026240888890458e-54	0.2340520326526834	0.287	0.188	4.104856415902601e-50	Somatic	Oi
Somatic.Oi	TSC22D3	1.894383875445669e-54	0.2064530728538089	0.607	0.482	4.567170085311964e-50	Somatic	Oi
Somatic.Oi	WWTR1	5.0555434124549066e-54	0.2487007858745413	0.358	0.255	1.2188409613087536e-49	Somatic	Oi
Somatic.Oi	C1orf21	5.311870470201532e-54	0.2369739814155788	0.332	0.227	1.2806388516608873e-49	Somatic	Oi
Somatic.Oi	ROR1	5.569213453768562e-54	0.2300976793349489	0.232	0.133	1.3426816715690629e-49	Somatic	Oi
Somatic.Oi	GXYLT2	9.433016978221623e-54	0.2321282889913954	0.245	0.154	2.274206063279451e-49	Somatic	Oi
Somatic.Oi	SGCE	1.1297540926478487e-53	0.2343314179995138	0.508	0.407	2.7237241419646986e-49	Somatic	Oi
Somatic.Oi	TMOD3	1.286342821689095e-53	0.241269923097007	0.496	0.397	3.1012439088102392e-49	Somatic	Oi
Somatic.Oi	RBMS3	3.1045326577192607e-53	0.2287897658741707	0.404	0.287	7.484717784495366e-49	Somatic	Oi
Somatic.Oi	TNFRSF21	6.3521444614037055e-53	0.2042903108069673	0.169	0.085	1.5314385081998194e-48	Somatic	Oi
Somatic.Oi	RPP25	7.792513708963416e-53	0.2402284798776052	0.32	0.22	1.8786971300939898e-48	Somatic	Oi
Somatic.Oi	ITGA8	3.2897374608614204e-52	0.2232205394766069	0.193	0.104	7.931228044390799e-48	Somatic	Oi
Somatic.Oi	ADAMTS7	3.9344640888464534e-52	0.2199224383537998	0.243	0.147	9.485599471799912e-48	Somatic	Oi
Somatic.Oi	GLI3	1.0859015477430164e-51	0.2358068496614074	0.333	0.234	2.6180000414536387e-47	Somatic	Oi
Somatic.Oi	SMOC2	2.49653901530374e-51	0.2318498641613046	0.215	0.115	6.018905911995786e-47	Somatic	Oi
Somatic.Oi	PEG10	5.02844298644161e-51	0.2349832512924736	0.599	0.51	1.2123073196012075e-46	Somatic	Oi
Somatic.Oi	MAG	1.242532076914228e-50	0.2274836258440788	0.571	0.474	2.995620584232512e-46	Somatic	Oi
Somatic.Oi	ZNF521	1.5134706304148132e-50	0.2222145278011762	0.262	0.168	3.648826342867073e-46	Somatic	Oi
Somatic.Oi	SFRP1	2.481505125241676e-50	0.2201308784450646	0.607	0.49	5.9826607064451564e-46	Somatic	Oi
Somatic.Oi	GOLM1	3.4736720974346157e-50	0.2224959351292984	0.49	0.387	8.374676059705114e-46	Somatic	Oi
Somatic.Oi	HBG2	5.006324045713173e-50	0.2161260671369535	0.113	0.048	1.2069746641809888e-45	Somatic	Oi
Somatic.Oi	FNDC3B	9.003752925251601e-50	0.2229129194085226	0.394	0.284	2.1707147927489085e-45	Somatic	Oi
Somatic.Oi	HMCN1	1.4589157678316522e-49	0.238776660753743	0.267	0.174	3.51730002466533e-45	Somatic	Oi
Somatic.Oi	TUBB6	4.4623179791331696e-49	0.2147874296607579	0.231	0.137	1.075820241589216e-44	Somatic	Oi
Somatic.Oi	CCDC85B	1.2751330596337744e-48	0.2259257099342181	0.561	0.472	3.0742182934710666e-44	Somatic	Oi
Somatic.Oi	REEP5	1.3799335388658638e-48	0.2182211488244736	0.484	0.383	3.326881768851712e-44	Somatic	Oi
Somatic.Oi	PMEPA1	2.5474240454948002e-48	0.2090963551762257	0.199	0.113	6.141584631283413e-44	Somatic	Oi
Somatic.Oi	LTBP1	8.269082685140352e-48	0.2397219597782303	0.385	0.289	1.9935931445604877e-43	Somatic	Oi
Somatic.Oi	STAR	9.278699308190087e-48	0.2040431933408957	0.688	0.599	2.2370016162115484e-43	Somatic	Oi
Somatic.Oi	TUBA1C	2.096067779037673e-47	0.2289941308723209	0.331	0.237	5.053409808481927e-43	Somatic	Oi
Somatic.Oi	SORBS2	9.438769601169389e-47	0.2032788814705312	0.164	0.089	2.275592963145928e-42	Somatic	Oi
Somatic.Oi	CSRP1	1.2181281493095568e-46	0.2247189713327715	0.505	0.404	2.936785155170411e-42	Somatic	Oi
Somatic.Oi	SHC1	2.437854823895973e-46	0.2189023870562051	0.362	0.266	5.877424194930802e-42	Somatic	Oi
Somatic.Oi	NCAM1	6.441057192563517e-46	0.2233601571146378	0.331	0.227	1.5528744785551378e-41	Somatic	Oi
Somatic.Oi	SGCD	6.7917707260094224e-46	0.2090687694898083	0.228	0.138	1.6374280043336115e-41	Somatic	Oi
Somatic.Oi	PLBD1	8.076482005430993e-46	0.2005712512711593	0.195	0.113	1.9471590466893579e-41	Somatic	Oi
Somatic.Oi	GSTM1	4.3899549928191334e-45	0.2240530067170062	0.374	0.275	1.0583742492187648e-40	Somatic	Oi
Somatic.Oi	KCTD8	1.2027144527192514e-44	0.2226377098423793	0.258	0.168	2.899624274060843e-40	Somatic	Oi
Somatic.Oi	NUDT4	2.8907032251077085e-44	0.2132797654999644	0.426	0.33	6.9691964054121745e-40	Somatic	Oi
Somatic.Oi	FAM172A	3.746903744301501e-44	0.2078656263428988	0.29	0.199	9.033410237136488e-40	Somatic	Oi
Somatic.Oi	TLE1	1.0670280482902193e-43	0.2217444095819788	0.357	0.266	2.572497921622889e-39	Somatic	Oi
Somatic.Oi	COL27A1	2.7197194428935995e-42	0.2145568431858615	0.316	0.226	6.556971604872178e-38	Somatic	Oi
Somatic.Oi	HSPG2	3.1568336415363396e-42	0.2173009880654216	0.338	0.247	7.610810226379962e-38	Somatic	Oi
Somatic.Oi	ABCA1	4.158639505654211e-42	0.2146547603385397	0.297	0.208	1.0026063984181738e-37	Somatic	Oi
Somatic.Oi	P3H4	1.6765353642848783e-41	0.2090929099380802	0.399	0.311	4.041959109754413e-37	Somatic	Oi
Somatic.Oi	DCTD	1.931958074269204e-41	0.2078728042709852	0.479	0.395	4.657757721255625e-37	Somatic	Oi
Somatic.Oi	MEIS2	1.655951717512584e-40	0.2215035863371866	0.444	0.353	3.9923339957510886e-36	Somatic	Oi
Somatic.Oi	ZNF503	1.7504995508029026e-40	0.2118765292482735	0.573	0.488	4.220279367030719e-36	Somatic	Oi
Somatic.Oi	TPRKB	2.0748410713122435e-40	0.2029409432890947	0.559	0.484	5.002234338826688e-36	Somatic	Oi
Somatic.Oi	SNHG18	1.0629911357068607e-39	0.2042948877608946	0.402	0.311	2.562765329075671e-35	Somatic	Oi
Somatic.Oi	ZNRD1	3.938815012844906e-39	0.2014051169944718	0.493	0.414	9.496089114467784e-35	Somatic	Oi
Somatic.Oi	CYB5R2	4.1905334157575726e-39	0.2027357803911333	0.251	0.173	1.010295701204993e-34	Somatic	Oi
Somatic.Oi	FZD4	4.3880068588054506e-39	0.2063411476824839	0.256	0.179	1.0579045735894062e-34	Somatic	Oi
Somatic.Oi	BMP1	6.05667681991254e-39	0.206150918502641	0.348	0.262	1.4602042145127147e-34	Somatic	Oi
Somatic.Oi	TMEM243	9.004058445771994e-38	0.2005996832929457	0.293	0.214	2.17078845069117e-33	Somatic	Oi
Somatic.Oi	LMNA	1.239170178285325e-37	0.202048285210097	0.524	0.441	2.9875153828280898e-33	Somatic	Oi
Somatic.Oi	ZNF704	2.7265739222203814e-37	0.2003186777990036	0.282	0.2	6.573497069081117e-33	Somatic	Oi
Somatic.Oi	CTSF	7.853302430589835e-36	0.201551546580681	0.461	0.382	1.8933526829909032e-31	Somatic	Oi
Somatic.Oi	ABLIM1	4.826406302774991e-35	0.2223387183564045	0.454	0.392	1.1635982955360229e-30	Somatic	Oi
Somatic.Oi	SERPINE1	1.0539927170368971e-34	0.2007720602972598	0.124	0.067	2.541071041504255e-30	Somatic	Oi
Somatic.Oi	ID2	7.669379170318651e-30	0.2047132993502289	0.447	0.374	1.8490106241721239e-25	Somatic	Oi
Somatic.Oi	RPS10	1.5256636744371094e-28	0.2118147490670816	0.601	0.555	3.6782225527004274e-24	Somatic	Oi
Somatic.Oi	C11orf96	1.2450923525672538e-26	0.2034580370798855	0.354	0.275	3.001793152804392e-22	Somatic	Oi
Somatic.Oi	EEF1G	1.4013054433876788e-21	0.2173908641490933	0.428	0.38	3.3784072934633544e-17	Somatic	Oi
Somatic.Oi	MTRNR2L8	7.94596169387796e-10	0.2331578761862585	0.26	0.246	1.9156919047770376e-05	Somatic	Oi
Somatic.late_sPAX8	PAX8	0.0	1.6177145270744588	0.92	0.066	0.0	Somatic	late_sPAX8
Somatic.late_sPAX8	CNMD	0.0	1.5006120164753396	0.693	0.004	0.0	Somatic	late_sPAX8
Somatic.late_sPAX8	MGST3	0.0	0.7302408813765655	1.0	0.924	0.0	Somatic	late_sPAX8
Somatic.late_sPAX8	PCP4	2.8817369456367e-311	1.656866420209917	0.973	0.201	6.947579602235579e-307	Somatic	late_sPAX8
Somatic.late_sPAX8	NRGN	1.1337645567702803e-283	1.4517717202274083	0.777	0.032	2.7333929699174687e-279	Somatic	late_sPAX8
Somatic.late_sPAX8	CALY	5.642659498927719e-253	1.673710882852929	0.705	0.031	1.360388778596484e-248	Somatic	late_sPAX8
Somatic.late_sPAX8	PERP	5.5311115715088906e-250	1.3290797462714137	0.746	0.034	1.3334956887750786e-245	Somatic	late_sPAX8
Somatic.late_sPAX8	DCXR	4.1259322594318513e-238	0.996246238457895	0.943	0.572	9.947210084264249e-234	Somatic	late_sPAX8
Somatic.late_sPAX8	FBXO32	1.0966876897006575e-214	1.3636593504119026	0.807	0.127	2.644004351099315e-210	Somatic	late_sPAX8
Somatic.late_sPAX8	IGFBP7	5.573448360878712e-203	1.2832478256225834	0.951	0.326	1.343702665324249e-198	Somatic	late_sPAX8
Somatic.late_sPAX8	SST	3.584709124224917e-200	1.7817993771162297	0.621	0.05	8.642375227593853e-196	Somatic	late_sPAX8
